Time_s,Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16,Region_17,Region_18,Region_19,Region_20,Region_21,Region_22,Region_23,Region_24,Region_25,Region_26,Region_27,Region_28,Region_29,Region_30,Region_31,Region_32,Region_33,Region_34,Region_35,Region_36,Region_37,Region_38,Region_39,Region_40,Region_41,Region_42,Region_43,Region_44,Region_45,Region_46,Region_47,Region_48,Region_49,Region_50,Region_51,Region_52,Region_53,Region_54,Region_55,Region_56,Region_57,Region_58,Region_59,Region_60,Region_61,Region_62,Region_63,Region_64,Region_65,Region_66,Region_67,Region_68,Region_69,Region_70,Region_71,Region_72,Region_73,Region_74,Region_75,Region_76,Region_77,Region_78,Region_79
0.1,1.3734319583846853e-10,1.3783093519847967e-10,1.3732873886951322e-10,1.3732922861109384e-10,1.373735770471285e-10,1.3733740820143225e-10,1.3733046788644288e-10,1.3749922960215595e-10,1.3734142987331664e-10,1.3773089424518045e-10,1.375146895021828e-10,1.377480577602341e-10,1.3733412016492253e-10,1.380339996970292e-10,1.3732878096917033e-10,1.3802500307136253e-10,1.3762527260041678e-10,1.377317422779356e-10,1.3733687396211278e-10,1.3732890291606738e-10,1.3825352942475888e-10,1.3847773381314708e-10,1.3733012709238318e-10,1.3807134902066307e-10,1.3824666575956707e-10,1.3819085289412666e-10,1.373287523698252e-10,1.3732982679925951e-10,1.373287456196692e-10,1.3800018070497798e-10,1.3732873886951322e-10,1.376545019304842e-10,1.3828972527107907e-10,1.377980063388406e-10,1.3792454822691977e-10,1.3732908721308943e-10,1.3802967933074226e-10,1.3806907981361859e-10,1.373287523698252e-10,1.3790308024397292e-10,1.3841025232608213e-10,1.3784446828424276e-10,1.3733077492972255e-10,1.379639975596092e-10,1.3732878851868686e-10,1.3773422598006846e-10,1.3842760768767448e-10,1.3743680806754807e-10,1.3757264767377816e-10,1.373287456196692e-10,1.3732873886951322e-10,1.3796442495106474e-10,1.3732881631867143e-10,1.3734375112761653e-10,1.378834624254921e-10,1.373295853035472e-10,1.3792832165293588e-10,1.3733113002345476e-10,1.380149792673535e-10,1.3791172177590738e-10,1.3732875316918579e-10,1.3746824345517437e-10,1.3798518354590782e-10,1.373712204433275e-10,1.373287456196692e-10,1.379579835258937e-10,1.3772683642443437e-10,1.3760604682389043e-10,1.3814683335056086e-10,1.3756307986056982e-10,1.3841762083188765e-10,1.3733459720555174e-10,1.3736065049840814e-10,1.381423683888272e-10,1.3735592974128962e-10,1.3737713517869562e-10,1.382744917677314e-10,1.376223412563604e-10,1.3790475961172886e-10,1.3783579060344663e-10
2000.1000000000001,0.028758823900332523,0.02781721608106922,0.02511699389829258,0.03295177364040133,0.029267328296144327,0.030081698937399537,0.02562256582601953,0.02407749508216491,0.023395840779209105,0.02685192441187667,0.02390216655655256,0.025036609885987358,0.02359810276021437,0.026252046279002416,0.02497297049007568,0.03377348404951398,0.0209891656695835,0.021227344828661364,0.03322548039098205,0.031190017617113448,0.022030642627191257,0.026115435549173942,0.01964628272974467,0.023818436093794033,0.021474127708329443,0.0216940674869133,0.021081387004042353,0.021461229705502075,0.020741328552842164,0.020733343825501613,0.021000962617109067,0.02198344584789592,0.024794523299373265,0.02393829750012333,0.02774811641270806,0.026243411867315138,0.0279725867408916,0.028661526613676738,0.022215372872616813,0.025852012212748576,0.03294299528088848,0.02974350520480435,0.028698175508927594,0.029595508512174133,0.023854838503420215,0.02847830957995252,0.029836842388793833,0.024425883707679216,0.03464104350192551,0.022593436843508122,0.02237669058843209,0.02222113674062741,0.021383067795903297,0.02353630717781967,0.03474595264509467,0.026901883160454058,0.033371884744406145,0.02935537549170572,0.0295558124846011,0.023942009861372106,0.02447525951546994,0.022460877156633367,0.026077668583413795,0.02222432594330495,0.032138291406099535,0.03721871324168046,0.022953645918211772,0.024648122929491423,0.02210799747651069,0.02297196641199331,0.03261210387269127,0.023424733745197046,0.025019157874133398,0.023643603366739787,0.02503724621186643,0.02375240359990827,0.021173540065903603,0.023935306130929642,0.022214836683384847,0.022142563104413947
4000.1000000000004,0.05112285984794568,0.0537969831373307,0.053044274281122156,0.05555937429814554,0.0510175361666188,0.05442764386636906,0.03707969785856199,0.0362769014851736,0.03658499547166717,0.04325524512288713,0.01251660073258197,0.013662732966134196,0.037397766558675445,0.024365097497700695,0.05094625056456354,0.04803851873532158,-0.000599727218910754,0.003156545172827406,0.05133489937851813,0.0529385573791957,0.008518699828683867,0.03277968010212297,0.0003694099384327525,0.006797418451474547,0.0011083635401452406,0.000732494103226989,0.012228038900478959,0.012275604883296614,0.010704317156870449,0.005034161630584986,0.004942863611009315,0.008597432510353468,0.03484566432699937,0.019747195972726936,0.04080475908359885,0.045853183611912235,0.04621603866282485,0.04727038248263002,0.026842237848860064,0.025934015057715133,0.04276485207757262,0.04373760336922554,0.04226078947674785,0.04725913998078629,0.03258781755814184,0.02819092334512759,0.04404007185859514,0.04382351115023558,0.042313622217517194,0.03962417507741931,0.025812036883246365,0.020210640598194374,0.02534033737166589,0.010523770136116021,0.05256690912821366,0.05244206244077286,0.04680372313633842,0.049080083218497474,0.04778732024686074,0.0442331028026356,0.03760752422041728,0.04179237209608638,0.0354433906398423,0.045143263387933244,0.05181459946062709,0.053005708331496953,0.0433660623040245,0.03980173342418489,0.011864015171126716,-2.9574754720329555e-06,0.039686273684172504,0.03874201575950547,0.018903991862524585,0.003925627987084889,0.041102103489201555,0.04190336865121119,0.003513879150849992,0.005871094955814718,0.026378806172668034,0.027911503567314182
6000.1,0.0357068737638143,0.022812620461390546,0.03939839258506483,0.025191180054567792,0.03967535953727337,0.02855567657055876,0.027106359583034798,0.03135347897008352,0.03577745653928837,0.019837818702752436,0.019347242667583333,0.006496596490355604,0.02703077027421729,0.023558232869256207,0.02783329560006583,0.037383848534421234,0.004628670429493217,-0.0016333809039642383,0.03815513768084249,0.034274134477225354,0.011181207985464289,0.02143557115973518,0.00974059453453353,0.005625252095382603,0.005122871650616485,0.004181427249850016,0.014406187504069853,0.013202277037478243,0.0008722399181267038,0.008628266955476097,0.0019390889990423465,0.009265346138491842,0.021255251764498436,0.019449775116162915,0.031148962230173226,0.03916483576716796,0.01950759221975421,0.02626235734801353,0.025850770958028808,0.016434449649268355,0.03517874230732144,0.039406956793083835,0.03507305258578813,0.03532548622506675,0.01896383311629506,0.025285041124917168,0.037225746931317576,0.03369420897667916,0.03463836807020397,0.02933107428770076,0.021024214077696866,0.02617723798326558,0.019153053769366962,0.027056741076519134,0.03976048243799156,0.03616186691162042,0.031034445346887683,0.03394431581260435,0.0403127936932769,0.030048719602527887,0.028810640977493942,0.032808335004665894,0.034554202326819106,0.03584701182693213,0.03451107862484506,0.03010554906869338,0.029226039630083824,0.02599851673439544,0.004729949041433356,0.010326523822945598,0.031017076538585805,0.03692416137677238,0.01948545666637438,0.008220671025477737,0.03595963542878386,0.03974963627593606,0.005576628442171094,0.009115903502569401,0.029025679524231896,0.029921268729633885
8000.1,0.0250932189572351,0.032028439425721394,0.028499551709926862,0.02564375272925958,0.01602172695882153,0.024308689363395884,0.014954160061505201,0.02345766314776173,0.02421819189871338,0.03770236958043954,0.016499709942879456,0.021944996862618193,0.0006123846973989407,0.022386176041970338,0.024959700753083475,0.02642840633331391,0.011206411015922605,0.013236290048069619,0.020996451134092334,0.0337356026716716,0.014994637238793483,0.025786390907681568,0.011561289060020304,0.012389609956358155,0.011637398767890592,0.010428517261438886,0.016162483981567735,0.011867254994582332,0.014897208216509037,0.011937024443148805,0.017906990403521263,0.008331155469017944,0.018844710163101932,0.016699401231432574,0.0172338694566848,0.03097418734757202,0.02591124129191937,0.031042294358901976,0.017718514973934233,0.012845372810360047,0.02307025257272414,0.018251362651732134,0.02252330406826779,0.02466552769660692,0.017032753434805946,0.018289562160282557,0.022091037835194928,0.02515862375950989,0.030188767264358905,0.013059468464935692,0.025096605143838234,0.00919519211407748,0.013239246015579345,0.009168649191097224,0.025851103882612733,0.03322638061111445,0.030594511672092862,0.0243848643956124,0.0267122167079662,0.01767727322313966,0.0169538561063948,0.02005018762877787,0.023288144767509,0.01835563147543613,0.03633260858038257,0.03217673299686873,0.018891118777261184,0.020349311078169365,0.013451964948440837,0.01241144767830252,0.01276637043052586,0.01622264056590252,0.012462451172071955,0.016804092190944638,0.020325058837456847,0.01843375541509839,0.013043360312138659,0.012757482057415497,0.02186242749558035,0.01289215228111599
10000.1,0.053519215708564855,0.05397149555734284,0.05445657266821507,0.05396930730019467,0.05268054173087888,0.05526758165299902,0.04401355380727697,0.045522376428118835,0.04490101674235818,0.04449633517474141,0.026470141668733113,0.02712225101655431,0.04081824713218222,0.035502341600530264,0.049788339454470545,0.04901336006020577,0.0001317331889799913,0.004929265938345458,0.05175857736032909,0.05179236815023892,0.02208920104913064,0.03369236736307426,0.003991736587466745,0.0014104762578573426,0.0013750875639056959,0.004719583559466229,0.012454706519944743,0.00800768636190663,0.010326171627595351,0.0010192888875298863,0.00887051180396948,0.00321871871129843,0.040732497406216935,0.024960017327882757,0.043496813187565764,0.04718683216005109,0.047668371221832546,0.04843842167017275,0.016906952326219218,0.011237498402479562,0.04239828228740551,0.04832080779952722,0.045548092102450435,0.04916218599903193,0.03634568491542739,0.034282297224016656,0.04570962326250135,0.04577709806025407,0.045495596497432116,0.04661398266891852,0.02837443326487144,0.031672048130347345,0.03410484308009362,0.022036333435944223,0.05533000195498053,0.05443468965215204,0.0522654549293019,0.05006701065748878,0.05274132898899293,0.049345054551298166,0.04480240092478464,0.050103195527261474,0.044845802073831875,0.047945416678859876,0.0495737793265877,0.05219500940666955,0.04196521836982453,0.04243966678076171,0.012486350547060859,0.006125063539123141,0.04512263807252487,0.04697406279415569,0.02317198803504493,0.01800354280375799,0.049986627089299136,0.04672820061007155,0.026149301588496238,0.025876495412175085,0.03521788321398121,0.038235251459730585
12000.1,0.037296004318987504,0.021079666559398875,0.03321386220682857,0.024776992087787802,0.035520419471793296,0.01761704464478113,0.027027976561150177,0.022200725986607762,0.033819244993914886,0.009230440021178524,0.03201465366770059,0.009872813941318647,0.018754161947028624,0.021285198059869868,0.015828388614340848,0.029641512948605394,0.007532160234311563,0.00993471983771065,0.037331488097567936,0.038571923971722905,0.018392088294509452,0.02288544241268599,0.010898617227530343,0.007973932090547944,0.014211653473805055,0.009034942743474429,0.02576783473569859,0.012817163491874442,0.010067769291730443,0.008757859302769528,0.012386199858852509,0.012224829834100913,0.03214828010052921,0.024616676954447574,0.037313697919104785,0.04061422158586388,0.009785092273597001,0.029218586381239513,0.024827648242224058,0.019250485918514026,0.03756395932738553,0.03172775589986244,0.03532194924085797,0.03069858922590109,0.02794305941214348,0.029985113915765426,0.03883247588868611,0.028241507506886823,0.041286127043812175,0.010002067423410923,0.03594095084459806,0.01585440631559282,0.01925644962144834,0.018688701809423277,0.03524525160163914,0.023918874125993722,0.03363246984172744,0.026099507711304395,0.03389671392312156,0.019564516893375763,0.019469312850552787,0.024506332215789288,0.01847442584000278,0.015672491081368554,0.03697637151255871,0.031631510911046386,0.019669364259539,0.025214756783876364,0.014424556662263536,0.011324536609580289,0.02323800921341387,0.029666519413083414,0.01818527905874179,0.01961555149077366,0.028143018670742533,0.031258728060965274,0.0050958171438114895,0.01759246948425348,0.02942470397391824,0.018699719088980375
14000.1,0.042301631684829734,0.049972947296584025,0.04221367841509754,0.050285030206398816,0.04052953807859365,0.04750381130556661,0.028017056571386822,0.03874748561964725,0.03143230867769314,0.044326791753268514,0.015637370804103295,0.015040271094627092,0.016728536494603194,0.025371249404198437,0.04342529316221902,0.04445030660944497,0.0050192612329690925,0.008544556662282104,0.03945068808677005,0.04534228360937546,0.007232420324381054,0.027466788890281264,0.00552067497540802,0.008750192951441143,0.006019679351097674,0.008984609551147436,0.012811472559515725,0.0108240363555101,0.01688644105686366,0.013785817323382007,0.008428874723569098,0.004576222989351113,0.030381162951382604,0.03127363212793725,0.03641471736475169,0.042658518038112714,0.039146043092102845,0.044986061896699105,0.02257701898221895,0.015751566536903704,0.04085863010733177,0.031266891260218234,0.04301089657616616,0.0342224215730779,0.01844168511042211,0.01859708231430347,0.0296786534384128,0.032638549808534076,0.027954850905779722,0.03258049170719659,-0.0003118930112150303,0.02354425040409396,0.011010305355277058,0.010669523076631646,0.04198809767212091,0.04890802569444397,0.036765458330804274,0.04490581192996778,0.036685591723432005,0.041418662189653295,0.033039876127014096,0.024948079125064165,0.0313635222024047,0.04114645287350239,0.043152732677776307,0.044699818806627205,0.029931466200734117,0.041428443195936596,0.008306559447610577,0.010767499292925128,0.02731844024832935,0.036197950915611954,0.017096952689705385,0.02188259289183256,0.031141897757418952,0.028671226384298223,0.012407530892980512,0.020650018659450067,0.014497685954377053,0.027367472180712452
16000.1,0.04139121527148027,0.03927187752661033,0.045771559270156165,0.048261675371194315,0.041046220666349845,0.04422611068175988,0.032823869866800165,0.03126787655878288,0.0377916463158128,0.02671790228887619,0.016173206747067653,0.014963724568890363,0.03163532851305258,0.026281793626104673,0.04410680021375508,0.041544874682769004,0.00885458147182874,0.006291650065506133,0.04719620490762386,0.04810789428922143,0.02106951466204714,0.03111084476647882,0.005431749428433618,0.0013121661060670653,0.002755135005352654,0.008267569178057948,0.0028854339746371637,0.006759083658387864,0.005577564128254133,0.00906219518792596,0.007709016172783514,0.006287492437991286,0.026006570007861284,0.017148706516022075,0.04237781694893399,0.04409576090570533,0.04173747020389395,0.04171566607057114,0.018648485455790814,0.02811716263490928,0.03334466682872699,0.039334653331623684,0.031938168783987884,0.037254828376893076,0.030624802909445106,0.03326310967822682,0.03672800562359759,0.041391218709101105,0.04548829172454041,0.04098544255959698,0.040932020748145205,0.016048541010439878,0.04298737655298007,0.02391737419930067,0.04441071337725311,0.04481191018238603,0.04651870895661791,0.0436021337716344,0.04853380818356508,0.037014294644355954,0.037418545588462075,0.042765945113995764,0.038141412570502305,0.03595091654100022,0.04429560085291824,0.04291736828498233,0.03476518032556342,0.02569682713021136,0.010101094062697413,0.004878325175641604,0.03994456382751004,0.03766535040121711,0.01556740015010229,0.02470667087323609,0.04183468013313473,0.043937663207713945,0.016900293432430862,0.01959494337903497,0.0391220835783492,0.03444733475220008
18000.100000000002,0.0471740802359467,0.04034197320759075,0.0367611898386005,0.0358028978662788,0.04467505165646281,0.04270077536860729,0.036184386961819984,0.032375885443615846,0.038517983986053494,0.034643898267810294,0.02914604756747368,0.012003071988284575,0.026229368575096758,0.014134216710889096,0.026505371351881534,0.03496370527277365,0.006535507745494216,0.009702427684117412,0.041427437375505194,0.041181895962588914,0.01004913545293505,0.022202521947188504,0.013695102142701634,0.01168573189647909,0.013529803466186046,0.006064301823389565,0.023109591254951826,0.0130610485545544,0.01305507634963498,0.016987137756900396,0.009842832696085631,0.013085336193781046,0.031585246441610336,0.02989706746041543,0.031519799425647296,0.0313888201375919,0.014000333832909297,0.039508319626288056,0.017961134491673355,0.02283850655298639,0.04114984823951634,0.027700932292436333,0.03910917625934931,0.036827070700747984,0.024065292398931872,0.026391853263308198,0.04447227607839035,0.03399403881981144,0.0413333605595491,0.03221544195074947,0.034061104518772985,0.02242636594175151,0.01915635864277064,0.018404304080269343,0.04724037137956083,0.03650464203999555,0.034984561416108464,0.02866909514853244,0.037752936413529115,0.03248801842528728,0.029634751733117613,0.03305237835232054,0.03164386790784918,0.0311703813530517,0.038998333714363106,0.035228439681085404,0.026529836119066192,0.03296155521572712,0.007706739408785475,0.01450707699066917,0.02913454836295062,0.03451200342084201,0.013939089740207649,0.021379015987786087,0.032649687801269964,0.03750529381480893,0.011143343434459328,0.011604968328727466,0.027435719899643853,0.03614676486140602
